rated,turns,victory_status,winner,base_time,increment,white_rating,black_rating,opening_eco
TRUE,47,mate,white,15,5,1231,1516,B01
TRUE,33,resign,white,15,5,1466,1303,C68
TRUE,32,resign,black,15,5,1500,1458,C42
TRUE,23,mate,white,30,5,1127,1234,A22
TRUE,77,resign,white,30,5,1242,1162,B06
TRUE,17,resign,white,30,5,1104,1168,A28
TRUE,128,mate,black,30,5,1138,1276,A21
TRUE,32,resign,black,30,5,1186,1283,A27
TRUE,48,resign,black,30,5,1256,1301,A27
TRUE,26,resign,white,30,5,1102,1301,A30
TRUE,46,resign,black,20,5,1205,1279,A20
FALSE,12,resign,white,10,0,1311,1205,A01
TRUE,32,resign,black,15,5,1500,1311,C40
TRUE,124,resign,black,30,30,1676,2003,D10
TRUE,17,resign,white,30,30,2001,1571,C44
FALSE,94,resign,black,10,0,1629,2001,B01
FALSE,23,resign,white,10,3,1582,1079,C50
FALSE,51,mate,white,10,3,1582,1079,C53
FALSE,38,outoftime,black,5,5,1079,1582,D02
FALSE,85,mate,white,5,5,1582,1410,A00
FALSE,114,mate,black,5,5,1410,1582,A45
FALSE,70,outoftime,black,5,5,1500,1582,A45
FALSE,85,mate,white,5,5,1582,1500,B02
FALSE,62,mate,black,5,5,1500,1582,C20
FALSE,53,mate,white,5,5,1582,1500,D07
FALSE,60,mate,black,5,5,1143,1591,C00
FALSE,41,mate,white,5,5,1591,1143,A50
FALSE,20,resign,black,5,5,1143,1591,C24
FALSE,14,resign,black,5,6,1143,1591,A06
FALSE,51,mate,white,5,6,1591,1143,C34
FALSE,39,mate,white,5,6,1591,1143,A00
TRUE,70,outoftime,black,8,0,924,1097,B07
TRUE,9,resign,white,17,3,918,996,C44
TRUE,15,resign,white,15,0,1146,1048,C20
TRUE,80,outoftime,black,15,0,1077,1359,C40
TRUE,39,mate,white,20,1,1196,1162,C50
TRUE,66,mate,black,10,1,1362,1157,B01
FALSE,81,resign,white,15,5,989,1362,C68
FALSE,69,mate,white,15,0,1033,1362,B02
FALSE,28,mate,black,10,15,1362,1500,B00
TRUE,46,outoftime,black,7,8,1500,1584,D10
TRUE,113,outoftime,draw,10,0,1847,1541,A43
TRUE,46,mate,black,10,0,1555,1844,C45
TRUE,114,mate,black,10,0,1856,1819,D02
TRUE,59,resign,white,10,0,1681,1874,A40
TRUE,93,mate,white,10,0,1868,1663,D30
TRUE,68,mate,black,10,0,1741,1860,C57
TRUE,84,resign,black,10,0,1881,1518,A56
TRUE,71,resign,black,10,0,1573,1877,C20
TRUE,61,resign,white,10,0,1871,1704,E90
TRUE,93,mate,white,10,0,1858,1920,E30
TRUE,49,resign,white,10,0,1846,1834,A40
TRUE,40,resign,black,10,0,1836,1832,D00
TRUE,168,resign,black,10,0,1841,1914,D80
TRUE,61,resign,white,10,0,1826,1965,D30
TRUE,28,resign,black,10,0,1626,1820,C00
TRUE,53,mate,white,10,0,1818,1368,E90
TRUE,61,resign,white,10,0,1901,1827,C00
TRUE,83,resign,white,10,0,1791,1803,C00
TRUE,71,resign,white,10,0,1792,1788,D50
TRUE,77,resign,white,10,0,1780,1808,D20
TRUE,97,draw,draw,10,0,1456,1789,C00
TRUE,156,outoftime,black,10,0,1802,1740,B12
TRUE,69,mate,white,10,0,2031,1807,D02
TRUE,77,resign,white,10,0,2182,1809,C01
TRUE,65,resign,white,10,0,2062,1814,A40
TRUE,76,mate,black,10,0,1828,1697,D02
TRUE,29,resign,white,10,0,1821,1699,E90
TRUE,66,mate,black,10,0,1915,1807,A03
TRUE,91,mate,white,10,0,1791,1929,A85
TRUE,73,mate,white,10,0,1922,1799,A02
TRUE,62,mate,black,10,0,1810,1817,D02
TRUE,105,resign,black,10,0,1822,1798,A00
TRUE,75,resign,white,10,0,1784,1871,A20
TRUE,98,resign,black,10,0,1788,2059,D02
TRUE,72,resign,black,10,0,1461,1785,D02
TRUE,62,resign,black,15,0,1094,1047,C55
TRUE,54,resign,black,15,8,1104,1280,A01
TRUE,66,resign,white,7,8,1633,1106,A04
TRUE,37,resign,white,15,4,1506,1109,A01
FALSE,29,resign,black,10,0,1109,1227,C00
TRUE,55,resign,white,15,5,1709,1117,C00
TRUE,48,draw,draw,10,0,1302,1116,A00
TRUE,73,resign,white,10,0,1084,1370,D10
TRUE,39,mate,white,10,0,1732,1085,C00
FALSE,49,mate,white,8,5,2022,1085,D02
TRUE,48,mate,black,10,0,1086,1774,D12
TRUE,79,mate,white,15,0,1651,1087,C29
TRUE,9,resign,white,10,25,1319,1096,A00
TRUE,51,resign,white,7,5,1683,1097,B00
TRUE,33,outoftime,white,6,8,1080,1047,A40
TRUE,94,resign,black,15,3,1092,1247,C20
TRUE,47,resign,white,13,2,1707,1093,C02
TRUE,27,resign,white,15,15,1425,1099,B00
TRUE,11,resign,black,5,5,1121,1105,C20
FALSE,70,resign,black,10,0,1121,1501,C20
TRUE,60,resign,black,20,0,1126,1483,C00
FALSE,27,resign,white,15,0,1778,1126,C00
FALSE,50,draw,draw,15,0,1186,1126,A00
TRUE,73,resign,white,10,0,1476,1131,C01
FALSE,21,resign,white,10,5,1884,1131,C01
TRUE,39,resign,white,10,10,1494,1137,C00
TRUE,45,mate,white,7,7,2335,2262,B31
TRUE,110,resign,black,7,7,2271,2322,C64
TRUE,45,resign,white,7,7,2307,2280,B30
TRUE,40,resign,black,7,7,2291,2290,D32
TRUE,77,resign,white,15,0,2269,2347,C01
TRUE,47,resign,white,14,0,2247,2323,A04
TRUE,45,resign,white,5,5,2235,2118,D46
TRUE,40,resign,black,5,5,2126,2221,C47
TRUE,41,resign,white,15,0,2202,2234,B45
TRUE,48,resign,black,8,3,2193,2181,A20
TRUE,62,outoftime,black,5,5,2204,2157,E16
TRUE,46,outoftime,black,5,5,2120,2135,C05
FALSE,31,mate,white,25,0,2135,1151,A44
FALSE,38,mate,black,25,0,1151,2135,A00
TRUE,34,mate,black,8,0,1586,2133,B03
TRUE,22,mate,black,8,8,1635,2131,C00
TRUE,92,resign,black,18,0,1967,2116,B18
TRUE,65,resign,white,10,0,2080,2278,D53
TRUE,53,outoftime,white,10,0,2070,1821,C10
TRUE,22,resign,black,10,0,1791,2060,B01
TRUE,68,mate,black,10,0,2043,2032,B01
TRUE,57,outoftime,white,10,0,2016,1839,B10
TRUE,52,resign,white,10,0,1989,1945,C03
TRUE,49,resign,white,10,0,1943,2091,D85
TRUE,51,resign,white,10,0,1909,1887,B15
TRUE,20,resign,black,10,0,1729,1886,A52
TRUE,137,outoftime,white,10,3,1627,1627,B00
TRUE,46,resign,black,10,3,1657,1638,B30
TRUE,39,resign,white,10,3,1970,1666,B07
TRUE,76,outoftime,black,10,3,1696,1629,A41
TRUE,126,resign,black,10,3,1669,1792,B06
TRUE,66,mate,black,10,3,1714,1676,B01
TRUE,106,draw,draw,10,3,1744,1440,C60
TRUE,112,resign,black,10,3,1573,1715,B07
TRUE,46,resign,black,10,3,1472,1691,A41
TRUE,134,mate,black,10,3,1787,1533,B01
TRUE,80,outoftime,black,10,3,1550,1755,A41
TRUE,47,draw,draw,10,3,1757,1748,C57
TRUE,88,resign,black,10,3,1840,1606,A41
TRUE,45,resign,black,10,3,1589,1444,B07
TRUE,76,outoftime,black,10,3,1545,1684,C50
TRUE,43,mate,white,10,3,1500,1081,C42
TRUE,43,resign,white,5,10,2422,2324,C45
TRUE,64,resign,black,8,0,2458,2424,C81
TRUE,39,resign,white,15,0,2415,2331,C80
TRUE,50,resign,black,5,5,2420,2404,A58
TRUE,150,resign,black,10,0,2513,2383,B07
TRUE,96,outoftime,black,10,0,2469,2369,B06
TRUE,136,draw,draw,10,0,2220,2374,B35
TRUE,71,resign,white,10,0,2367,2234,E54
TRUE,86,outoftime,black,10,0,2249,2359,E53
TRUE,55,resign,black,10,0,2324,2349,B25
TRUE,28,resign,black,10,0,2226,2342,C16
TRUE,83,resign,white,10,0,2331,2336,A57
TRUE,117,resign,white,10,0,2203,2346,C67
TRUE,95,outoftime,white,10,0,2338,2272,E73
TRUE,98,resign,black,10,0,2347,2394,A40
TRUE,120,resign,black,8,0,2355,2449,A16
TRUE,107,outoftime,white,10,0,1817,1798,C46
TRUE,154,mate,black,30,0,1645,1737,B30
TRUE,48,mate,black,15,4,1641,1726,B20
FALSE,38,resign,black,10,0,1726,1653,A42
FALSE,16,resign,white,15,8,1592,1500,C00
TRUE,44,resign,black,5,5,1587,1519,C22
TRUE,36,mate,black,10,5,1547,1801,C64
TRUE,59,resign,white,20,0,1678,1618,C30
TRUE,20,resign,black,10,4,1674,1862,C68
TRUE,3,resign,white,12,0,1430,2173,C40
FALSE,54,draw,draw,10,0,1430,1618,B01
TRUE,42,mate,black,20,0,1500,1810,C62
TRUE,21,resign,white,30,5,1257,1042,B01
TRUE,46,resign,white,7,5,971,1153,C21
TRUE,23,resign,white,5,8,1214,994,B01
TRUE,55,mate,white,6,20,1748,996,D30
TRUE,63,mate,white,10,0,1127,1193,B01
FALSE,90,mate,black,180,60,1193,1319,C44
TRUE,24,mate,black,15,0,1244,1394,C20
TRUE,91,resign,white,15,0,1386,1352,C20
TRUE,33,mate,white,10,7,1559,1500,C30
TRUE,77,resign,white,30,30,2131,2103,B32
TRUE,91,outoftime,white,10,0,2095,1991,A20
TRUE,125,mate,white,10,0,2088,1974,A20
TRUE,41,mate,white,5,5,2247,2094,B20
TRUE,118,mate,black,10,0,1453,1380,C46
TRUE,49,mate,white,10,0,1446,1317,C46
TRUE,64,resign,black,10,0,1459,1392,C41
TRUE,42,mate,black,10,0,1434,1449,C58
FALSE,35,mate,white,5,7,2621,1449,C50
TRUE,67,resign,white,90,30,1816,1409,B81
TRUE,63,resign,white,90,30,1757,1500,B94
FALSE,71,resign,white,60,30,1757,1500,A16
FALSE,26,outoftime,black,5,5,1500,1901,A22
FALSE,19,outoftime,white,5,5,1500,1161,A20
FALSE,1,outoftime,white,5,5,1500,2723,B00
FALSE,42,outoftime,black,5,5,1500,1937,A15
FALSE,32,outoftime,black,5,5,1500,2021,C89
FALSE,24,outoftime,black,5,5,1500,1477,A21
FALSE,53,resign,white,20,60,1500,1442,A30
FALSE,89,resign,white,20,60,1500,1849,A17
FALSE,43,resign,white,20,60,1500,1710,A20
FALSE,85,resign,white,20,60,1500,2047,A35
FALSE,76,draw,draw,10,30,1500,1989,A22
FALSE,51,resign,white,10,30,1500,2117,A10
FALSE,139,draw,draw,10,30,1500,1500,E91
FALSE,78,resign,white,10,30,1500,1535,A16
FALSE,75,resign,white,10,30,1500,2080,D87
FALSE,89,resign,white,10,30,1500,2054,A17
FALSE,94,draw,draw,10,30,1500,2081,E92
FALSE,72,draw,draw,30,30,2070,1500,B90
FALSE,72,resign,black,30,30,1916,1500,D85
FALSE,34,resign,black,30,30,1500,1500,B80
FALSE,134,draw,draw,30,30,1656,1500,B84
FALSE,64,resign,black,30,30,1557,1500,B50
FALSE,28,resign,white,30,30,1500,1615,A10
FALSE,80,resign,white,30,30,1500,1679,A20
FALSE,53,resign,white,30,30,1500,2122,A13
FALSE,45,mate,white,30,30,1500,1259,A10
FALSE,70,resign,white,30,30,1500,2003,A20
FALSE,47,outoftime,white,30,30,1500,1758,A20
FALSE,59,resign,white,30,30,1500,1960,A10
FALSE,67,resign,white,30,30,1500,1869,A35
FALSE,124,resign,white,40,30,1500,2445,B54
TRUE,73,mate,white,10,0,1826,1851,B54
TRUE,110,resign,black,10,0,1854,1814,B00
TRUE,156,draw,draw,5,5,1813,1834,C00
TRUE,62,resign,black,10,0,1828,1801,B00
TRUE,21,resign,white,8,0,1900,1810,D00
TRUE,64,mate,black,8,0,1819,1891,B00
TRUE,35,resign,white,8,0,1882,1828,D00
TRUE,75,resign,white,7,3,1813,1940,B30
TRUE,23,resign,white,8,0,2035,1818,D00
TRUE,55,resign,white,10,0,1912,1827,B20
TRUE,9,resign,white,10,0,1227,1204,C34
TRUE,38,resign,white,10,0,1253,1236,B10
TRUE,100,resign,black,10,0,1245,1294,B00
TRUE,60,mate,black,10,0,1234,1235,B10
TRUE,57,mate,white,10,0,1254,1245,C26
TRUE,137,mate,white,10,0,1277,1255,C44
TRUE,132,resign,black,10,0,1265,1267,B25
TRUE,58,resign,black,10,0,1275,1286,B01
TRUE,102,resign,white,10,0,1256,1286,D00
TRUE,22,resign,black,10,0,1298,1244,B01
TRUE,67,mate,white,10,0,1231,1311,B10
TRUE,60,mate,black,10,0,1291,1301,B10
TRUE,55,mate,white,10,0,1290,1290,C30
TRUE,112,mate,black,10,0,1300,1319,B23
TRUE,53,mate,white,10,0,1345,1310,B18
TRUE,58,resign,white,10,0,1330,1320,C44
TRUE,11,resign,white,10,0,1309,1314,C30
TRUE,101,mate,white,10,0,1298,1369,C28
TRUE,39,mate,white,10,0,1306,1307,C20
TRUE,28,mate,black,10,0,1318,1318,B01
TRUE,89,resign,white,10,0,1378,1326,D06
TRUE,101,resign,black,10,0,1336,1355,C30
TRUE,45,mate,white,10,0,1365,1345,C44
TRUE,76,resign,black,10,0,1356,1355,B00
TRUE,136,resign,black,10,0,1315,1346,A50
TRUE,81,mate,white,10,0,1388,1356,C60
TRUE,63,resign,white,10,0,1335,1333,B12
TRUE,37,mate,white,10,0,1325,1262,B21
TRUE,61,mate,white,10,0,1316,1282,C34
TRUE,137,draw,draw,10,0,1312,1316,D10
TRUE,86,resign,black,10,0,1277,1306,B12
TRUE,17,resign,black,10,0,1244,1297,D10
TRUE,45,resign,white,10,0,1288,1254,B01
TRUE,96,outoftime,black,10,0,1346,1276,B10
TRUE,37,resign,white,0,15,2013,1773,B54
TRUE,57,mate,white,5,5,2105,1806,D35
TRUE,46,resign,black,14,0,1836,1741,C45
TRUE,128,mate,black,10,10,1858,1903,A00
FALSE,14,resign,black,10,4,1793,2131,C02
FALSE,23,mate,white,10,4,1754,2131,C00
FALSE,46,resign,black,10,4,1596,2131,E20
FALSE,77,resign,black,20,0,1236,2131,B12
TRUE,73,resign,white,5,6,2135,1980,B98
TRUE,71,mate,white,7,3,1540,2025,B20
TRUE,51,resign,white,10,0,1709,1703,A00
TRUE,29,resign,white,60,0,1707,1542,C20
FALSE,70,mate,black,20,8,1127,1707,C43
TRUE,107,mate,white,15,1,1699,1366,B02
TRUE,59,mate,white,10,0,1679,1517,C00
TRUE,89,resign,white,5,5,1645,1411,B01
TRUE,50,mate,black,5,5,1416,1625,C22
FALSE,88,outoftime,black,10,0,1500,1625,C40
FALSE,43,resign,white,5,8,1625,1500,C20
TRUE,23,mate,white,180,0,1618,1136,B20
FALSE,63,resign,white,10,5,1618,1500,C20
TRUE,96,resign,black,15,2,1688,1485,C22
TRUE,58,mate,black,15,2,1344,1648,C20
TRUE,85,resign,white,10,10,1639,1203,B02
TRUE,61,mate,white,5,8,1379,1746,C23
TRUE,65,mate,white,9,0,1697,1606,C20
TRUE,58,mate,black,9,0,1763,1816,C20
TRUE,83,mate,white,8,1,1621,1475,C20
TRUE,45,resign,white,8,1,1500,1371,C20
TRUE,10,resign,white,20,0,1657,1033,A40
FALSE,60,mate,black,30,35,1033,1500,A06
TRUE,10,resign,black,12,2,1035,1603,A00
TRUE,56,mate,black,5,5,1036,1653,A06
TRUE,77,mate,white,5,5,1652,1038,B00
TRUE,81,mate,white,20,0,1359,1044,B02
TRUE,36,mate,black,20,0,1051,1356,A00
FALSE,18,draw,draw,30,35,1051,1257,A04
FALSE,39,mate,white,180,180,1257,1051,B00
FALSE,29,draw,draw,180,180,1051,1257,A04
TRUE,11,mate,white,60,0,1598,1053,B02
TRUE,50,mate,black,10,11,1062,1322,A04
TRUE,50,mate,black,20,5,1025,1579,A04
FALSE,23,resign,white,15,15,1331,1025,C20
FALSE,6,draw,draw,15,15,1025,1734,A00
TRUE,59,resign,white,8,15,1470,1029,D06
TRUE,10,outoftime,black,16,0,1035,1401,A06
TRUE,41,resign,white,15,0,1470,1039,C20
TRUE,9,resign,black,15,0,1041,1600,A00
TRUE,4,outoftime,black,1,12,1156,1005,C20
TRUE,20,mate,black,1,12,1006,1679,A00
TRUE,6,draw,draw,5,10,1414,983,C20
TRUE,35,resign,white,15,0,1256,937,D00
TRUE,18,resign,black,15,0,946,1250,A06
FALSE,87,resign,white,8,8,1418,1264,D00
TRUE,63,resign,white,10,6,1621,1268,C01
FALSE,51,mate,white,6,5,1330,1272,C26
TRUE,66,resign,black,5,5,1277,1550,B00
TRUE,157,mate,white,5,5,1546,1282,C20
TRUE,35,resign,white,6,10,1259,1472,C46
TRUE,71,resign,white,6,10,1467,1267,C20
TRUE,113,resign,white,8,8,1573,1271,C20
TRUE,9,mate,white,8,8,1569,1276,C20
TRUE,26,resign,black,5,10,1279,1696,B23
TRUE,33,mate,white,5,7,1340,1293,C20
TRUE,50,mate,black,5,8,1294,1804,C50
TRUE,39,mate,white,5,8,1802,1296,C20
TRUE,30,resign,black,5,8,1298,1800,C50
TRUE,39,mate,white,5,8,1861,1299,D02
TRUE,89,resign,white,10,0,1268,1316,C50
TRUE,23,mate,white,10,0,1347,1331,A09
FALSE,65,resign,white,8,8,1418,1331,A40
TRUE,67,resign,black,10,10,1340,1511,C44
TRUE,18,resign,white,8,10,1325,1500,A00
TRUE,53,outoftime,white,4,10,1455,1336,A00
FALSE,51,outoftime,white,15,0,1609,1866,A22
FALSE,47,mate,white,15,0,1760,1866,B94
FALSE,30,resign,white,15,0,1866,1729,B30
FALSE,49,resign,black,15,0,1563,1866,D44
FALSE,2,resign,white,15,0,1866,1500,C20
FALSE,3,resign,black,15,0,1500,1866,B27
FALSE,39,resign,white,15,0,1866,1510,B31
FALSE,38,resign,black,15,0,1866,1466,C41
FALSE,94,mate,black,15,0,1407,1866,D00
FALSE,94,resign,black,15,0,1614,1866,A00
FALSE,9,resign,white,15,0,1866,1556,B50
FALSE,30,mate,black,20,0,1500,1866,B20
FALSE,19,mate,white,20,0,1866,1500,C40
FALSE,13,outoftime,white,20,0,1866,1438,C55
FALSE,33,outoftime,white,20,0,1500,1866,D00
FALSE,81,mate,white,15,0,1866,1500,C42
FALSE,28,mate,black,15,0,1500,1866,B50
FALSE,56,outoftime,black,15,0,1706,1866,D02
FALSE,69,resign,white,10,0,1866,2236,B40
FALSE,86,mate,black,20,0,1817,1866,B50
FALSE,31,mate,white,20,0,1866,1514,C57
TRUE,55,resign,white,10,0,2326,1907,A13
TRUE,20,resign,black,30,0,1907,1770,D02
TRUE,26,resign,black,10,0,1922,1839,A40
TRUE,101,draw,draw,10,0,1836,1925,D02
FALSE,17,resign,white,10,0,1925,1457,A41
FALSE,40,resign,black,10,0,1457,1925,B07
FALSE,67,mate,white,30,0,2160,1925,C65
FALSE,17,draw,draw,30,0,2160,1925,C41
FALSE,127,draw,draw,30,0,1986,1925,C50
FALSE,102,resign,black,10,0,1925,1777,A40
FALSE,78,resign,black,10,0,1777,1925,B01
TRUE,48,resign,black,10,0,1932,2075,D01
FALSE,24,mate,black,10,0,1319,1932,D00
FALSE,92,resign,black,10,0,1800,1932,C55
TRUE,68,resign,black,10,0,1941,2034,D02
TRUE,38,resign,black,10,0,1950,2049,B08
TRUE,53,resign,white,10,0,1810,1967,C33
FALSE,141,resign,white,10,0,1967,1567,D02
FALSE,43,mate,white,10,0,1967,1411,D02
FALSE,50,resign,black,10,0,1422,1967,C42
TRUE,71,resign,white,10,0,1959,1839,D05
FALSE,26,resign,black,10,0,1896,1959,C41
FALSE,52,resign,black,30,0,1959,1629,D04
TRUE,150,mate,black,10,0,1972,1959,A45
TRUE,20,resign,black,10,0,1970,1959,C41
TRUE,26,resign,black,10,0,1955,1946,C41
TRUE,87,resign,white,10,0,1929,2046,B12
TRUE,77,mate,white,10,0,1916,1922,B13
TRUE,50,resign,black,30,0,1505,1914,A00
TRUE,21,mate,white,10,0,1834,1930,C41
TRUE,57,resign,white,10,0,1846,1947,C41
TRUE,47,resign,white,10,0,1939,1778,D04
TRUE,105,draw,draw,10,0,1938,1980,D01
TRUE,85,resign,white,10,0,1919,1994,D00
TRUE,97,draw,draw,10,0,1996,1916,C50
TRUE,62,mate,black,10,0,1928,1988,A45
TRUE,36,resign,black,10,0,1023,1821,C41
TRUE,28,resign,black,10,0,1030,1501,B01
TRUE,43,mate,white,15,0,1422,1040,C40
TRUE,63,resign,black,11,11,1043,1701,B00
TRUE,22,resign,black,15,0,1049,1539,B20
TRUE,57,resign,black,30,0,1055,1569,C55
FALSE,67,resign,white,18,5,1500,1500,A01
FALSE,51,resign,white,18,5,1500,1500,B90
FALSE,94,resign,black,18,5,1500,1500,A57
FALSE,35,resign,white,18,5,1500,1500,C65
FALSE,62,resign,black,18,5,1500,1500,C03
FALSE,11,resign,white,18,5,1500,1500,C64
FALSE,57,resign,white,10,0,1500,2263,A36
FALSE,146,resign,black,10,0,2263,1500,B09
FALSE,79,resign,white,10,0,1500,2263,A04
FALSE,98,draw,draw,10,0,2263,1500,B32
TRUE,23,resign,white,10,0,2349,1750,A00
FALSE,46,resign,black,15,0,1750,1437,B00
TRUE,14,resign,white,5,8,1895,1750,C65
TRUE,29,draw,draw,16,7,1975,1750,C68
TRUE,9,resign,white,15,0,1570,1750,D00
TRUE,58,resign,black,15,0,1910,1714,C39
TRUE,54,mate,black,10,0,1695,1688,D02
TRUE,27,resign,white,10,0,1661,1666,C55
TRUE,53,resign,black,10,0,1516,1643,C55
TRUE,42,mate,black,6,5,1737,1601,C44
TRUE,25,resign,white,6,5,1552,1754,C00
TRUE,28,mate,black,6,5,1773,1495,C45
TRUE,131,mate,white,6,5,1575,1527,C46
TRUE,30,resign,white,6,5,1512,1254,C00
TRUE,35,resign,black,6,5,1259,1494,A01
TRUE,16,resign,black,6,5,1509,1439,C68
TRUE,42,mate,black,6,5,1626,1353,D00
FALSE,46,resign,black,8,9,1603,1353,C56
TRUE,3,resign,white,10,0,1848,1873,C40
TRUE,39,resign,black,10,10,1873,1884,B00
FALSE,35,resign,black,6,3,1873,1744,B23
FALSE,33,resign,black,5,8,1873,2008,A00
FALSE,119,mate,white,8,0,1873,1851,C64
FALSE,37,mate,white,8,0,1873,1541,C61
FALSE,53,mate,white,8,0,1873,1500,C40
FALSE,42,mate,black,8,0,1500,1873,C22
FALSE,95,outoftime,white,10,0,1873,1525,D00
FALSE,81,resign,white,10,0,1873,1525,B01
FALSE,22,resign,white,10,0,1525,1873,C50
TRUE,140,outoftime,draw,10,0,1542,1537,B20
TRUE,142,mate,black,10,0,1521,1526,B30
TRUE,39,mate,white,10,0,1518,1410,C46
TRUE,48,resign,black,10,0,1626,1503,B30
TRUE,96,mate,black,10,0,1519,1547,C55
TRUE,112,mate,black,10,0,1521,1892,D00
TRUE,86,outoftime,black,10,0,1229,1517,D00
TRUE,71,resign,white,10,0,1502,1635,D00
TRUE,71,resign,white,10,0,1913,1504,B21
TRUE,94,resign,black,10,0,1351,1498,B20
TRUE,61,resign,white,10,0,1491,1525,C50
TRUE,35,resign,white,10,0,1504,1509,B30
TRUE,68,mate,black,10,0,1521,1484,C42
TRUE,55,mate,white,10,0,1569,1542,B25
TRUE,147,mate,white,10,0,1651,1550,B20
TRUE,104,mate,black,10,0,1551,1538,B34
TRUE,2,outoftime,black,10,15,1633,1287,C20
TRUE,33,resign,white,10,7,1434,1724,C20
TRUE,35,resign,white,10,0,1651,1740,C00
TRUE,29,resign,white,10,0,1580,1590,C44
TRUE,85,resign,white,15,0,1561,1163,C46
TRUE,26,mate,black,15,0,1716,1422,C44
TRUE,24,resign,white,180,180,1681,1388,B50
TRUE,47,mate,white,15,5,1636,1364,B01
TRUE,41,resign,black,10,5,1291,1500,D20
TRUE,15,mate,white,10,0,1417,1213,C44
TRUE,98,outoftime,black,10,0,1013,1206,C23
TRUE,54,mate,black,10,0,1216,1344,A49
TRUE,43,resign,white,10,0,1194,1356,D02
TRUE,11,mate,white,10,0,1315,1205,B00
TRUE,78,resign,black,10,0,1192,1487,A00
TRUE,13,mate,white,10,0,1451,1198,C20
TRUE,63,mate,white,10,0,1171,1408,C20
TRUE,9,resign,white,10,0,1455,1177,C50
TRUE,99,resign,black,10,0,1295,1153,C20
TRUE,65,mate,white,15,0,1307,1518,B50
TRUE,48,outoftime,black,15,0,1240,1297,C02
TRUE,71,outoftime,white,15,0,1290,1144,B07
TRUE,38,mate,black,15,0,1574,1260,A00
TRUE,47,mate,white,15,0,1556,1264,C02
TRUE,38,resign,black,15,0,1267,1552,B50
TRUE,60,mate,black,15,0,1279,1629,D30
TRUE,97,mate,white,15,0,1626,1282,D31
TRUE,48,resign,black,15,0,1285,1623,C46
TRUE,36,mate,black,15,0,1644,1264,D32
TRUE,94,mate,black,15,0,1267,1641,C44
TRUE,136,mate,black,15,0,1271,1549,C46
TRUE,60,mate,black,15,0,1526,1253,C02
TRUE,44,mate,black,15,0,1335,1241,C00
TRUE,44,mate,black,15,0,1250,1243,C57
TRUE,150,mate,black,10,0,1248,1239,C02
TRUE,96,mate,black,10,0,1201,1230,C10
TRUE,30,outoftime,black,10,0,1217,1219,A40
TRUE,34,resign,black,10,0,1231,1205,D30
TRUE,56,mate,black,10,0,1240,1219,C02
TRUE,75,resign,white,10,0,1226,1230,C02
TRUE,52,resign,white,10,0,1250,1244,D32
TRUE,21,resign,white,10,0,1200,1257,C00
TRUE,65,resign,white,10,0,1175,1270,C02
TRUE,53,mate,white,10,0,1262,1184,C00
TRUE,49,mate,white,10,0,1169,1276,C00
TRUE,40,resign,black,10,0,1283,1393,B28
TRUE,37,mate,white,10,0,1385,1291,C00
TRUE,42,mate,black,10,0,1299,1376,A00
TRUE,31,resign,white,10,0,1366,1308,C00
TRUE,11,resign,white,10,0,1295,1381,A00
TRUE,11,resign,white,10,0,1315,1305,C00
TRUE,49,resign,white,10,0,1294,1334,A00
TRUE,72,resign,black,10,0,1303,1354,C20
TRUE,85,resign,white,10,0,1344,1313,C00
TRUE,58,resign,black,10,0,1323,1334,C00
TRUE,80,resign,white,10,0,1311,1338,C42
TRUE,61,mate,white,10,0,1327,1322,C02
FALSE,5,resign,white,5,8,1505,1500,B00
FALSE,7,resign,white,15,0,1613,1500,C02
FALSE,33,resign,black,60,60,1884,2500,B78
TRUE,64,resign,white,15,8,1819,1128,C50
TRUE,26,mate,black,20,0,1134,1372,C42
TRUE,51,resign,black,10,5,1137,1533,B23
TRUE,41,resign,white,10,0,1217,1149,C40
TRUE,48,resign,white,10,0,1206,1163,C47
TRUE,20,resign,white,15,11,1242,1176,C46
TRUE,25,resign,white,10,0,1147,1520,C66
TRUE,20,outoftime,black,10,8,1156,1297,C41
TRUE,11,outoftime,white,10,0,1329,1166,C20
TRUE,63,resign,white,15,0,1445,1172,C44
TRUE,19,draw,draw,15,0,1176,1090,C65
TRUE,21,resign,white,15,0,1379,1149,C42
TRUE,134,mate,black,15,0,1155,1459,C47
TRUE,129,mate,white,15,0,1381,1163,C20
TRUE,39,resign,white,15,0,1540,1169,C20
TRUE,33,resign,black,12,0,1171,1648,C50
FALSE,22,mate,black,20,7,1171,1500,C00
TRUE,60,mate,black,10,3,1172,1760,C45
TRUE,87,resign,white,15,1,1434,1179,C48
TRUE,62,resign,black,15,0,1190,1337,C41
TRUE,22,resign,black,9,5,1698,1154,A22
FALSE,12,resign,white,15,2,1500,1154,C42
FALSE,41,resign,white,10,0,1558,1154,C33
TRUE,40,outoftime,black,20,5,1158,1521,C50
TRUE,71,resign,white,15,0,1758,1160,D20
TRUE,107,resign,black,5,8,1162,1606,C41
TRUE,41,mate,white,10,3,1561,1166,C44
TRUE,37,resign,white,8,3,1939,1167,C20
TRUE,23,resign,white,40,10,1510,1171,D06
TRUE,30,resign,black,10,0,1173,1751,C20
TRUE,1,resign,white,10,0,1670,1175,B00
TRUE,51,mate,white,10,0,1573,1179,C50
TRUE,47,resign,black,10,0,1184,1500,A00
